#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.37071734265547e-13
-0.66 , 2.08841893439e-12
-0.6495388126024 , 1.79803503722e-11
-0.6389577683259 , 3.38722818098e-11
-0.6282569001743 , 4.97642132476e-11
-0.6174362411367 , 6.56561446853e-11
-0.6064958241879 , 8.15480761231e-11
-0.5954356823023 , 9.74400075608e-11
-0.5842558483820001 , 1.13331938999e-10
-0.16000000000000003 , 6.188e-10
0.33999999999999997 , 1.078e-09
0.6900000000000001 , 1.3524e-09
1.3399999999999999 , 1.8004e-09
1.8399999999999999 , 2.1056e-09
2.34 , 2.3856e-09
2.84 , 2.646e-09
3.34 , 2.884e-09
