#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.6713031806167668e-13
-0.41744072883913996 , 1.1735583263e-12
-0.41486123035604 , 2.34478423914e-12
-0.4122615108444 , 3.51601015198e-12
-0.4096415766343 , 4.68723606483e-12
-0.4070014340195 , 5.85846197767e-12
-0.40434108928629997 , 7.02968789052e-12
-0.4016605487358 , 8.20091380336e-12
0.08000000000000002 , 1.49e-10
0.5800000000000001 , 2.45e-10
0.9300000000000002 , 3e-10
1.58 , 3.88e-10
2.08 , 4.48e-10
2.58 , 5.03e-10
3.08 , 5.54e-10
3.58 , 6.02e-10
