#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 7.348095730995611e-11
-0.9102801287191691 , 6.69675453338e-10
-0.9099845031125006 , 6.78749391862e-10
-0.909092804049724 , 6.87823330386e-10
-0.9076056343002701 , 6.96897268909e-10
-0.9055235954112101 , 7.05971207433e-10
-0.90284728786733 , 7.15045145957e-10
-0.8995773110038 , 7.2411908448e-10
-0.8957142630499 , 7.33193023004e-10
-0.41000000000000003 , 1.03e-09
0.08999999999999997 , 1.19e-09
0.44000000000000006 , 1.27e-09
1.0899999999999999 , 1.4e-09
1.5899999999999999 , 1.49e-09
2.09 , 1.57e-09
2.59 , 1.65e-09
3.09 , 1.71e-09
