#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.4924324178467055e-13
-0.13 , 1.52736755936e-12
-0.12825823958963 , 8.7788738166e-12
-0.12650579050649 , 1.60303800738e-11
-0.12474265286699 , 2.32818863311e-11
-0.12296882702038 , 3.05333925883e-11
-0.12118431296665 , 3.77848988456e-11
-0.11938911093860001 , 4.50364051028e-11
-0.1175832211692 , 5.22879113601e-11
0.37 , 1.3e-09
0.87 , 2.11e-09
1.2200000000000002 , 2.57e-09
1.87 , 3.3e-09
2.37 , 3.79e-09
2.87 , 4.23e-09
3.37 , 4.64e-09
3.87 , 5.02e-09
