#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.3719388395881788e-13
-0.16 , 2.5331572986e-12
-0.1589971020259 , 1.32834116641e-11
-0.15794035742525 , 2.40336660297e-11
-0.15682976864278 , 3.47839203952e-11
-0.1556653380068 , 4.55341747608e-11
-0.15444706813665 , 5.62844291263e-11
-0.15317496141884002 , 6.70346834919e-11
-0.15184902041452 , 7.77849378574e-11
0.33999999999999997 , 1.24e-09
0.84 , 1.82e-09
1.1900000000000002 , 2.14e-09
1.84 , 2.64e-09
2.34 , 2.97e-09
2.84 , 3.27e-09
3.34 , 3.55e-09
3.84 , 3.81e-09
