#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.0184691964699337e-10
-0.8400180200731847 , 1.74943669666e-09
-0.839887090583798 , 1.76693106362e-09
-0.8382380406290799 , 1.78442543059e-09
-0.83507269682363 , 1.80191979756e-09
-0.83039288159111 , 1.81941416452e-09
-0.8242004136880999 , 1.83690853149e-09
-0.8164971079421 , 1.85440289846e-09
-0.8072847752226999 , 1.87189726542e-09
-0.33999999999999997 , 2.2e-09
0.16000000000000003 , 2.38e-09
0.5100000000000001 , 2.48e-09
1.1600000000000001 , 2.64e-09
1.6600000000000001 , 2.74e-09
2.16 , 2.84e-09
2.66 , 2.93e-09
3.16 , 3.01e-09
