#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 3.972633407046573e-12
-0.200012729295122 , 3.66720979129e-10
-0.199566692327789 , 3.68736674867e-10
-0.19890382443846 , 3.70752370605e-10
-0.19802450410789002 , 3.72768066344e-10
-0.19692910857266002 , 3.74783762082e-10
-0.1956180138397 , 3.7679945782e-10
-0.19409159468632 , 3.78815153558e-10
-0.19235022466746002 , 3.80830849297e-10
0.3 , 5e-10
0.8 , 5.58e-10
1.1500000000000001 , 5.92e-10
1.8 , 6.44e-10
2.3 , 6.8e-10
2.8 , 7.12e-10
3.3 , 7.43e-10
3.8 , 7.71e-10
