#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.9947064286593923e-15
-0.5700201909861061 , 6.05715254077e-12
-0.5689921568194399 , 1.00835991152e-11
-0.56793904807302 , 1.41100456896e-11
-0.56686086617294 , 1.8136492264e-11
-0.5657576125452799 , 2.21629388384e-11
-0.5646292886597799 , 2.61893854128e-11
-0.56347589592799 , 3.02158319872e-11
-0.56229743580509 , 3.42422785617e-11
-0.06999999999999995 , 6.42e-10
0.43000000000000005 , 9.58e-10
0.7800000000000001 , 1.13e-09
1.4300000000000002 , 1.41e-09
1.9300000000000002 , 1.59e-09
2.43 , 1.76e-09
2.93 , 1.91e-09
3.43 , 2.05e-09
