#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.6019423582583878e-11
-0.4 , 1.69914942204e-10
-0.3943653929804 , 2.01182797421e-10
-0.38478232102930005 , 2.32450652638e-10
-0.37125546805180004 , 2.63718507854e-10
-0.35378950821030003 , 2.94986363071e-10
-0.3323891059903 , 3.26254218287e-10
-0.30705891613470004 , 3.57522073504e-10
-0.27780358379000003 , 3.88789928721e-10
0.09999999999999998 , 6.36e-10
0.6 , 8.37e-10
0.9500000000000001 , 9.47e-10
1.6 , 1.12e-09
2.1 , 1.24e-09
2.6 , 1.34e-09
3.1 , 1.44e-09
3.6 , 1.52e-09
