#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 4.624246239853534e-11
-0.5700050625531002 , 4.6951351302e-09
-0.5685934905707799 , 4.73304410807e-09
-0.5653291391720999 , 4.77095308594e-09
-0.5602133366558699 , 4.80886206381e-09
-0.5532474098075 , 4.84677104169e-09
-0.5444326837826999 , 4.88468001956e-09
-0.5337704818742 , 4.92258899743e-09
-0.5212621258618 , 4.9604979753e-09
-0.06999999999999995 , 5.55e-09
0.43000000000000005 , 5.9e-09
0.7800000000000001 , 6.1e-09
1.4300000000000002 , 6.41e-09
1.9300000000000002 , 6.61e-09
2.43 , 6.79e-09
2.93 , 6.96e-09
3.43 , 7.12e-09
