#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 5.557623725123476e-13
-0.780422846293077 , 4.46527688748e-12
-0.77879712658003 , 1.27362450174e-11
-0.77716595257632 , 2.10072131474e-11
-0.7755293245147901 , 2.92781812774e-11
-0.7738872421626001 , 3.75491494073e-11
-0.77223970598541 , 4.58201175372e-11
-0.77058671598323 , 5.40910856674e-11
-0.768928272156 , 6.23620537973e-11
-0.28 , 1.8216e-09
0.21999999999999997 , 3.048e-09
0.5700000000000001 , 3.768e-09
1.22 , 4.896e-09
1.72 , 5.664e-09
2.2199999999999998 , 6.36e-09
2.7199999999999998 , 7.008e-09
3.2199999999999998 , 7.632e-09
