#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.398921058808519e-12
-0.150173328910023 , 1.49977639304e-11
-0.14889481114223999 , 2.17449947728e-11
-0.14761430500074998 , 2.84922256154e-11
-0.14633181118406 , 3.52394564578e-11
-0.14504732899368 , 4.19866873004e-11
-0.14376085866243 , 4.87339181428e-11
-0.14247240042314 , 5.54811489854e-11
-0.14118195427582 , 6.22283798278e-11
0.35 , 2.1e-09
0.85 , 3.64e-09
1.2000000000000002 , 4.54e-09
1.85 , 6.02e-09
2.35 , 7.02e-09
2.85 , 7.94e-09
3.35 , 8.8e-09
3.85 , 9.6e-09
