#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.6885419790247011e-12
-0.1300101432669908 , 1.65494060667e-11
-0.11959755501710001 , 7.11584962083e-11
-0.1086080836784 , 1.2576758635e-10
-0.097041788972 , 1.80376676491e-10
-0.0848987309681 , 2.34985766633e-10
-0.0721789697371 , 2.89594856775e-10
-0.0588825653493 , 3.44203946916e-10
-0.04500957752580001 , 3.98813037058e-10
0.37 , 1.5e-09
0.87 , 2.36e-09
1.2200000000000002 , 2.84e-09
1.87 , 3.6e-09
2.37 , 4.11e-09
2.87 , 4.57e-09
3.37 , 4.99e-09
3.87 , 5.38e-09
