#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.749587544742267e-12
-0.5000335774966516 , 1.20301142704e-11
-0.49890029081143 , 1.94323302807e-11
-0.49772928835591 , 2.6834546291e-11
-0.49652057274943 , 3.42367623012e-11
-0.49527414678596 , 4.16389783115e-11
-0.49399001302663 , 4.90411943218e-11
-0.49266817420721 , 5.6443410332e-11
-0.49130863306345 , 6.38456263423e-11
0.0 , 9.86e-10
0.5 , 1.46e-09
0.8500000000000001 , 1.72e-09
1.5 , 2.14e-09
2.0 , 2.41e-09
2.5 , 2.66e-09
3.0 , 2.89e-09
3.5 , 3.1e-09
