#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 4.513253932334599e-13
-0.7900106610823423 , 4.395296328e-12
-0.78864277755842 , 1.42155004677e-11
-0.7872726777195901 , 2.40357046075e-11
-0.78590036086738 , 3.3855908747e-11
-0.7845258279331 , 4.36761128868e-11
-0.7831490784511 , 5.34963170266e-11
-0.78177011265419 , 6.33165211663e-11
-0.78038893030956 , 7.31367253061e-11
-0.29000000000000004 , 2.856e-09
0.20999999999999996 , 4.968e-09
0.56 , 6.216e-09
1.21 , 8.232e-09
1.71 , 9.624e-09
2.21 , 1.0872e-08
2.71 , 1.2048e-08
3.21 , 1.3152e-08
