#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 3.217491753817876e-10
-0.09996771402220471 , 2.44947309441e-09
-0.09826826227945 , 2.47372252867e-09
-0.09434134866169 , 2.49797196292e-09
-0.088188828851 , 2.52222139718e-09
-0.07981255591 , 2.54647083143e-09
-0.0692143802822 , 2.57072026569e-09
-0.056396149791500004 , 2.59496969994e-09
-0.04135970968640001 , 2.6192191342e-09
0.4 , 2.95e-09
0.9 , 3.16e-09
1.25 , 3.27e-09
1.9 , 3.45e-09
2.4 , 3.57e-09
2.9 , 3.67e-09
3.4 , 3.77e-09
3.9 , 3.86e-09
