#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.6122813579013575e-10
-0.590662703474518 , 1.16437904179e-09
-0.590257596373558 , 1.18049689377e-09
-0.5891291977930809 , 1.19661474575e-09
-0.58727798858657 , 1.21273259773e-09
-0.58470444885083 , 1.22885044971e-09
-0.5814090581296499 , 1.24496830169e-09
-0.577392295443 , 1.26108615367e-09
-0.5726546389668 , 1.27720400565e-09
-0.08999999999999997 , 1.75e-09
0.41000000000000003 , 1.99e-09
0.7600000000000001 , 2.13e-09
1.4100000000000001 , 2.34e-09
1.9100000000000001 , 2.47e-09
2.41 , 2.6e-09
2.91 , 2.72e-09
3.41 , 2.83e-09
