#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.084852631654021e-12
-0.4000126892700791 , 1.71310527539e-11
-0.39880155781284005 , 2.99047515982e-11
-0.39756870837882 , 4.26784504426e-11
-0.39631414283067 , 5.5452149287e-11
-0.39503786186688 , 6.82258481314e-11
-0.39373986711726 , 8.09995469758e-11
-0.39242015997879004 , 9.37732458202e-11
-0.39107874184847 , 1.06546944665e-10
0.09999999999999998 , 2.076e-09
0.6 , 3.144e-09
0.9500000000000001 , 3.744e-09
1.6 , 4.68e-09
2.1 , 5.304e-09
2.6 , 5.856e-09
3.1 , 6.384e-09
3.6 , 6.864e-09
