#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.556008670805038e-12
-0.300217974567931 , 2.50145808217e-10
-0.2999535740280407 , 2.51262209162e-10
-0.299444661647431 , 2.52378610107e-10
-0.29869202461558997 , 2.53495011052e-10
-0.29769644576372 , 2.54611411996e-10
-0.29645870365202 , 2.55727812941e-10
-0.29497957258427 , 2.56844213886e-10
-0.29325982261507 , 2.57960614831e-10
0.2 , 3.22e-10
0.7 , 3.54e-10
1.05 , 3.73e-10
1.7 , 4.02e-10
2.2 , 4.21e-10
2.7 , 4.39e-10
3.2 , 4.55e-10
3.7 , 4.7e-10
