#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.929323835953124e-13
-0.8000919390004129 , 2.21513847298e-12
-0.79838832789101 , 1.89504922746e-11
-0.79667870393023 , 3.56858460763e-11
-0.7949630680494001 , 5.24211998779e-11
-0.79324141955003 , 6.91565536795e-11
-0.79151375843212 , 8.58919074811e-11
-0.7897800856270001 , 1.02627261283e-10
-0.7880404002033 , 1.19362615084e-10
-0.30000000000000004 , 3.504e-09
0.19999999999999996 , 5.856e-09
0.55 , 7.248e-09
1.2 , 9.432e-09
1.7 , 1.0896e-08
2.2 , 1.224e-08
2.7 , 1.3488e-08
3.2 , 1.464e-08
