#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 9.659226864786998e-14
-0.8099808000866324 , 6.33960976519e-13
-0.8086334182322 , 6.55191595946e-12
-0.80728436954319 , 1.24698709424e-11
-0.8059336537867801 , 1.83878259254e-11
-0.8045812707301201 , 2.43057809083e-11
-0.8032272208388901 , 3.02237358912e-11
-0.8018715041130801 , 3.61416908743e-11
-0.80051412008703 , 4.20596458572e-11
-0.31000000000000005 , 1.8192e-09
0.18999999999999995 , 3.216e-09
0.54 , 4.056e-09
1.19 , 5.424e-09
1.69 , 6.36e-09
2.19 , 7.224e-09
2.69 , 8.04e-09
3.19 , 8.784e-09
