#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.8404158806702774e-12
-0.14000169617123903 , 1.46489707315e-11
-0.13883029935881 , 2.3846136086e-11
-0.13765721824951002 , 3.30433014404e-11
-0.13648245354183 , 4.22404667948e-11
-0.13530600477010002 , 5.14376321492e-11
-0.13412787239999002 , 6.06347975036e-11
-0.13294805619866001 , 6.9831962858e-11
-0.13176655593328002 , 7.90291282124e-11
0.36 , 3.12e-09
0.86 , 5.4e-09
1.21 , 6.74e-09
1.8599999999999999 , 8.92e-09
2.36 , 1.04e-08
2.86 , 1.176e-08
3.36 , 1.302e-08
3.86 , 1.42e-08
