#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 8.677542306926703e-14
-0.1300172469299287 , 1.16617602768e-12
-0.12835445184726 , 9.41142634637e-12
-0.12667819589376 , 1.76566766651e-11
-0.12498847918585 , 2.59019269837e-11
-0.12328530195635 , 3.41471773024e-11
-0.12156866432168001 , 4.23924276211e-11
-0.1198385667475 , 5.06376779398e-11
-0.11809500935020001 , 5.88829282585e-11
0.37 , 1.42e-09
0.87 , 2.25e-09
1.2200000000000002 , 2.73e-09
1.87 , 3.47e-09
2.37 , 3.97e-09
2.87 , 4.42e-09
3.37 , 4.84e-09
3.87 , 5.23e-09
