#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 3.915322502669205e-12
-0.8019146890752 , 4.80937208153e-11
-0.7937719430216 , 9.61841773608e-11
-0.7855717637017 , 1.44274633906e-10
-0.7773141529784 , 1.92365090451e-10
-0.7689991129469 , 2.40455546998e-10
-0.7606266450044 , 2.88546003542e-10
-0.7521967512462 , 3.36636460087e-10
-0.31000000000000005 , 2.496e-09
0.18999999999999995 , 4.416e-09
0.54 , 5.568e-09
1.19 , 7.464e-09
1.69 , 8.736e-09
2.19 , 9.936e-09
2.69 , 1.104e-08
3.19 , 1.2072e-08
