#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.9922082210554156e-13
-0.13020854617469 , 6.17437072702e-12
-0.12840902304277 , 1.63567005591e-11
-0.1266073022224 , 2.65390303912e-11
-0.12480338441208 , 3.67213602232e-11
-0.12299726868048 , 4.69036900552e-11
-0.12118895595893 , 5.70860198874e-11
-0.1193784457818 , 6.72683497194e-11
-0.11756573814900001 , 7.74506795514e-11
0.37 , 2.44e-09
0.87 , 4.4e-09
1.2200000000000002 , 5.6e-09
1.87 , 7.56e-09
2.37 , 8.92e-09
2.87 , 1.018e-08
3.37 , 1.136e-08
3.87 , 1.246e-08
