#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 4.177977627258075e-14
-0.13 , 1.56107856294e-12
-0.12887770973146 , 1.54193534201e-11
-0.12771698284894 , 2.92776282774e-11
-0.12651781970169002 , 4.31359031346e-11
-0.1252802216867 , 5.69941779918e-11
-0.12400419020094 , 7.0852452849e-11
-0.12268972547725 , 8.47107277062e-11
-0.12133682914544 , 9.85690025634e-11
0.37 , 1.81e-09
0.87 , 2.69e-09
1.2200000000000002 , 3.18e-09
1.87 , 3.94e-09
2.37 , 4.44e-09
2.87 , 4.9e-09
3.37 , 5.32e-09
3.87 , 5.71e-09
