#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.969547050127272e-10
-0.500016348407371 , 1.77367332723e-09
-0.49849169469235 , 1.78938389624e-09
-0.49366939608808 , 1.80509446525e-09
-0.4855555048489 , 1.82080503426e-09
-0.4741560547918 , 1.83651560326e-09
-0.4594770614021 , 1.85222617227e-09
-0.4415245218697 , 1.86793674128e-09
-0.4203044152018 , 1.88364731029e-09
0.0 , 2.05e-09
0.5 , 2.16e-09
0.8500000000000001 , 2.22e-09
1.5 , 2.31e-09
2.0 , 2.38e-09
2.5 , 2.44e-09
3.0 , 2.49e-09
3.5 , 2.54e-09
