#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 3.8327112868456755e-15
-0.100085339488578 , 2.0124825061e-13
-0.09039963526593 , 2.74348650909e-11
-0.08047187997140001 , 5.4668481931e-11
-0.0703021300229 , 8.19020987714e-11
-0.05989044191080001 , 1.09135715612e-10
-0.04923687202390001 , 1.36369332452e-10
-0.0383414767653 , 1.63602949292e-10
-0.0272043124802 , 1.90836566132e-10
0.4 , 9.632e-10
0.9 , 1.5904e-09
1.25 , 1.9488e-09
1.9 , 2.5228e-09
2.4 , 2.912e-09
2.9 , 3.248e-09
3.4 , 3.584e-09
3.9 , 3.892e-09
