#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.0515171818925785e-10
-0.8600195406464627 , 8.30166734575e-10
-0.8598701962322229 , 8.36370657189e-10
-0.859214656563709 , 8.42574579804e-10
-0.8580535057548 , 8.48778502419e-10
-0.856387326697 , 8.54982425033e-10
-0.85421670113225 , 8.61186347648e-10
-0.85154220958007 , 8.67390270263e-10
-0.8483644313959 , 8.73594192877e-10
-0.36 , 1.1e-09
0.14 , 1.22e-09
0.4900000000000001 , 1.28e-09
1.1400000000000001 , 1.38e-09
1.6400000000000001 , 1.44e-09
2.14 , 1.5e-09
2.64 , 1.56e-09
3.14 , 1.61e-09
