#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 4.738341735491534e-13
-0.13 , 9.84970625811e-12
-0.12866412812844 , 2.88779736064e-11
-0.12705382226966 , 4.79062409548e-11
-0.12516914354172 , 6.69345083031e-11
-0.12301015341189 , 8.59627756514e-11
-0.12057691241615001 , 1.04991043e-10
-0.1178694822546 , 1.24019310348e-10
-0.1148879238125 , 1.43047577696e-10
0.37 , 1.05e-09
0.87 , 1.5e-09
1.2200000000000002 , 1.76e-09
1.87 , 2.16e-09
2.37 , 2.42e-09
2.87 , 2.66e-09
3.37 , 2.88e-09
3.87 , 3.08e-09
