#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.4695984227233975e-10
-1.57 , 3.5654181054e-09
-1.569827026331332 , 3.5773279041e-09
-1.56939496407751 , 3.58923770281e-09
-1.5687038955441701 , 3.60114750151e-09
-1.56775390286231 , 3.61305730021e-09
-1.5665450683375801 , 3.62496709892e-09
-1.56507747392636 , 3.63687689762e-09
-1.5633512018178601 , 3.64878669632e-09
-1.07 , 4.28e-09
-0.5700000000000001 , 4.58e-09
-0.21999999999999997 , 4.74e-09
0.42999999999999994 , 5e-09
0.9299999999999999 , 5.17e-09
1.43 , 5.33e-09
1.93 , 5.47e-09
2.4299999999999997 , 5.6e-09
