#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.8365005392659162e-10
-0.05 , 3.02989242315e-09
-0.04637484575214 , 3.05859446661e-09
-0.039493192217200004 , 3.08729651007e-09
-0.029358446413200002 , 3.11599855353e-09
-0.0159740093484 , 3.14470059699e-09
0.0006567240080999973 , 3.17340264045e-09
0.020530364740999993 , 3.20210468391e-09
0.0436435299227 , 3.23080672737e-09
0.45 , 3.51e-09
0.95 , 3.71e-09
1.3 , 3.82e-09
1.95 , 4e-09
2.45 , 4.11e-09
2.95 , 4.22e-09
3.45 , 4.32e-09
3.95 , 4.41e-09
