#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.9741409694575073e-13
-0.1500824925955385 , 1.0274759054e-11
-0.1488668456208 , 2.63342507962e-11
-0.14764585704542998 , 4.23937425386e-11
-0.14641952710226 , 5.84532342808e-11
-0.14518785555847 , 7.4512726023e-11
-0.14395084264688 , 9.05722177652e-11
-0.14270848860033 , 1.06631709508e-10
-0.14146079295315 , 1.2269120125e-10
0.35 , 4.1e-09
0.85 , 6.64e-09
1.2000000000000002 , 8.08e-09
1.85 , 1.038e-08
2.35 , 1.19e-08
2.85 , 1.328e-08
3.35 , 1.456e-08
3.85 , 1.576e-08
