#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 8.291454735202748e-11
-0.01 , 6.39918875619e-10
-0.009661182358977 , 6.48323979802e-10
-0.00785268420237 , 6.56729083985e-10
-0.00457673477809 , 6.65134188169e-10
0.000164442253899999 , 6.73539292352e-10
0.006368628807000001 , 6.81944396536e-10
0.0140336123316 , 6.90349500719e-10
0.023157185807799997 , 6.98754604903e-10
0.49 , 8.58e-10
0.99 , 9.48e-10
1.34 , 9.97e-10
1.99 , 1.08e-09
2.49 , 1.13e-09
2.99 , 1.17e-09
3.49 , 1.22e-09
3.99 , 1.26e-09
