#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.246703541096598e-11
-0.4299316474350053 , 1.71634046822e-10
-0.429615298322169 , 1.75108203445e-10
-0.4286467709823 , 1.78582360069e-10
-0.42702850493486 , 1.82056516693e-10
-0.42476292127292 , 1.85530673317e-10
-0.42185242286693997 , 1.8900482994e-10
-0.4182993945648 , 1.92478986564e-10
-0.4141062034102 , 1.95953143188e-10
0.07 , 3.08e-10
0.5700000000000001 , 3.67e-10
0.9200000000000002 , 4.01e-10
1.57 , 4.54e-10
2.07 , 4.9e-10
2.57 , 5.24e-10
3.07 , 5.54e-10
3.57 , 5.81e-10
