#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 3.2049944799703135e-13
-0.200116440511192 , 3.41424500382e-12
-0.19879938944650002 , 5.48613210169e-12
-0.19748073979572 , 7.55801919958e-12
-0.19616049161705001 , 9.62990629745e-12
-0.19483864495414002 , 1.17017933953e-11
-0.19351519982156 , 1.37736804932e-11
-0.19219015627750002 , 1.58455675911e-11
-0.19086351433652002 , 1.7917454689e-11
0.3 , 6.552e-10
0.8 , 1.1536e-09
1.1500000000000001 , 1.456e-09
1.8 , 1.9488e-09
2.3 , 2.2848e-09
2.8 , 2.5956e-09
3.3 , 2.884e-09
3.8 , 3.164e-09
