#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 6.281971034441357e-14
-0.01 , 1.48632729961e-11
-0.00807102838531 , 3.78594496786e-11
-0.00613119941205 , 6.08556263609e-11
-0.0041805135458700005 , 8.38518030432e-11
-0.00221897032112 , 1.06847979726e-10
-0.0002465699706199996 , 1.29844156408e-10
0.0017366872728000003 , 1.5284033309e-10
0.0037308011762999995 , 1.75836509773e-10
0.49 , 3.936e-09
0.99 , 6.432e-09
1.34 , 7.872e-09
1.99 , 1.0152e-08
2.49 , 1.1664e-08
2.99 , 1.3056e-08
3.49 , 1.4328e-08
3.99 , 1.5528e-08
