#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.187775934306666e-19
-0.0100720659663784 , 1.87220303151e-16
-0.0037562851118900006 , 3.86429820976e-12
0.0027091202303 , 7.72840919922e-12
0.009324068205599998 , 1.15925201887e-11
0.0160884770323 , 1.54566311781e-11
0.0230022650523 , 1.93207421676e-11
0.0300653506877 , 2.31848531571e-11
0.0372776524548 , 2.70489641465e-11
0.49 , 1.9e-10
0.99 , 3.08e-10
1.34 , 3.75e-10
1.99 , 4.82e-10
2.49 , 5.54e-10
2.99 , 6.19e-10
3.49 , 6.8e-10
3.99 , 7.37e-10
