#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.3486541165652307e-10
-0.8200535349317942 , 2.46960904327e-09
-0.81807328566385 , 2.4943051337e-09
-0.8105719681119099 , 2.51900122413e-09
-0.7975608047203 , 2.54369731457e-09
-0.7790509796034999 , 2.568393405e-09
-0.7550536387064 , 2.59308949543e-09
-0.7255798900299 , 2.61778558586e-09
-0.690640803769 , 2.6424816763e-09
-0.31999999999999995 , 2.8e-09
0.18000000000000005 , 2.94e-09
0.5300000000000001 , 3.01e-09
1.1800000000000002 , 3.13e-09
1.6800000000000002 , 3.21e-09
2.18 , 3.28e-09
2.68 , 3.34e-09
3.18 , 3.4e-09
