#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 9.59854486331098e-10
-0.400190100516193 , 9.20219967219e-09
-0.39991949158720674 , 9.25545437494e-09
-0.39882936530048 , 9.30870907769e-09
-0.39691983975936 , 9.36196378045e-09
-0.39419103324180005 , 9.4152184832e-09
-0.39064306390937004 , 9.46847318595e-09
-0.38627605004000004 , 9.5217278887e-09
-0.3810901098535 , 9.57498259145e-09
0.09999999999999998 , 1.1e-08
0.6 , 1.18e-08
0.9500000000000001 , 1.22e-08
1.6 , 1.28e-08
2.1 , 1.32e-08
2.6 , 1.36e-08
3.1 , 1.4e-08
3.6 , 1.43e-08
