#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 3.28783926816616e-10
-0.480108637206722 , 2.94327391399e-09
-0.47967362001188996 , 2.96546075545e-09
-0.47858892089105 , 2.98764759691e-09
-0.47685480550396997 , 3.00983443838e-09
-0.47447153927757996 , 3.03202127984e-09
-0.47143938743509 , 3.0542081213e-09
-0.46775861493779997 , 3.07639496277e-09
-0.463429486485 , 3.09858180423e-09
0.020000000000000018 , 3.79e-09
0.52 , 4.14e-09
0.8700000000000001 , 4.33e-09
1.52 , 4.63e-09
2.02 , 4.83e-09
2.52 , 5.01e-09
3.02 , 5.18e-09
3.52 , 5.34e-09
