#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 3.61571003852e-16
0.00417784217279 , 1.11814914712e-11
0.00843540980713 , 2.23626213714e-11
0.0127726978099 , 3.35437512716e-11
0.0171897011169 , 4.47248811717e-11
0.0216864146059 , 5.59060110719e-11
0.0262628330966 , 6.70871409721e-11
0.0309189515538 , 7.82682708723e-11
0.5000, 7.82e-10 
1.0000, 1.25e-09 
1.3500, 1.51e-09 
2.0000, 1.93e-09 
2.5000, 2.21e-09 
3.0000, 2.46e-09 
3.5000, 2.69e-09 
4.0000, 2.91e-09 
