#delta(loglike), fluxes [ph/cm^2/s]
3.32370364049e-05 , 7.16184749197e-13
0.00135106085145 , 1.16257164698e-12
0.00267424299091 , 1.60895854476e-12
0.00400278224333 , 2.05534544255e-12
0.00533667739364 , 2.50173234033e-12
0.00667592723767 , 2.94811923811e-12
0.00802053056032 , 3.3945061359e-12
0.00937048615742 , 3.84089303368e-12
0.5000, 1.11e-10 
1.0000, 1.82e-10 
1.3500, 2.24e-10 
2.0000, 2.90e-10 
2.5000, 3.35e-10 
3.0000, 3.77e-10 
3.5000, 4.16e-10 
4.0000, 4.52e-10 
