#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1.05088024053e-09
0.000489864381962 , 1.09386125617e-09
0.00167637690902 , 1.13684227181e-09
0.00355937250424 , 1.17982328745e-09
0.00613868585788 , 1.22280430309e-09
0.00941415212583 , 1.26578531873e-09
0.0133856062312 , 1.30876633437e-09
0.0180528834462 , 1.35174735001e-09
0.5000, 2.63e-09 
1.0000, 3.28e-09 
1.3500, 3.64e-09 
2.0000, 4.20e-09 
2.5000, 4.57e-09 
3.0000, 4.91e-09 
3.5000, 5.21e-09 
4.0000, 5.50e-09 
