#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1.37018987244e-12
0.00137312430888 , 1.19754101072e-11
0.00274854758754 , 2.25806303419e-11
0.00412626983598 , 3.31858505767e-11
0.00550629105419 , 4.37910708113e-11
0.00688861124218 , 5.43962910461e-11
0.00827322993428 , 6.50015112809e-11
0.00966014782898 , 7.56067315157e-11
0.5 , 3.048e-09
1.0 , 5.304e-09
1.35 , 6.624e-09
2.0 , 8.784e-09
2.5 , 1.0248e-08
3.0 , 1.1592e-08
3.5 , 1.2816e-08
4.0 , 1.3992e-08
