#delta(loglike), fluxes [ph/cm^2/s]
-4.55488479929e-05 , 4.71548586142e-15
0.00580294270185 , 1.04168750975e-12
0.0116646763345 , 2.07865953363e-12
0.0175396504746 , 3.11563155751e-12
0.023427863558 , 4.1526035814e-12
0.0293293140239 , 5.18957560528e-12
0.0352440003007 , 6.22654762916e-12
0.0411719208241 , 7.26351965305e-12
0.5000, 8.10e-11 
1.0000, 1.51e-10 
1.3500, 1.95e-10 
2.0000, 2.69e-10 
2.5000, 3.22e-10 
3.0000, 3.71e-10 
3.5000, 4.17e-10 
4.0000, 4.61e-10 
