#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1.30503564255e-15
0.00200121047965 , 8.35621555763e-13
0.00400931188778 , 1.66993807588e-12
0.00602430343861 , 2.504254596e-12
0.00804618427355 , 3.33857111612e-12
0.0100749535777 , 4.17288763625e-12
0.0121106105362 , 5.00720415637e-12
0.0141531543122 , 5.84152067649e-12
0.5000, 1.55e-10 
1.0000, 2.63e-10 
1.3500, 3.27e-10 
2.0000, 4.30e-10 
2.5000, 4.99e-10 
3.0000, 5.63e-10 
3.5000, 6.23e-10 
4.0000, 6.79e-10 
