#delta(loglike), fluxes [ph/cm^2/s]
5.0848146202e-05 , 4.00832020608e-09
0.00266370180179 , 4.04265056352e-09
0.00954191656638 , 4.07698092095e-09
0.0206807291106 , 4.11131127838e-09
0.0360753850982 , 4.14564163581e-09
0.0557211391133 , 4.17997199324e-09
0.0796132547111 , 4.21430235068e-09
0.107747004309 , 4.24863270811e-09
0.5000, 4.53e-09 
1.0000, 4.74e-09 
1.3500, 4.85e-09 
2.0000, 5.04e-09 
2.5000, 5.16e-09 
3.0000, 5.27e-09 
3.5000, 5.37e-09 
4.0000, 5.46e-09 
