#delta(loglike), fluxes [ph/cm^2/s]
1.97051449504e-05 , 8.43486777998e-15
0.00520206555302 , 1.75924347809e-12
0.0104676266856 , 3.51005208841e-12
0.0158163180531 , 5.26086069872e-12
0.0212480693008 , 7.01166930903e-12
0.0267628102156 , 8.76247791935e-12
0.0323604707301 , 1.05132865297e-11
0.038040980904 , 1.226409514e-11
0.5000, 1.11e-10 
1.0000, 1.82e-10 
1.3500, 2.23e-10 
2.0000, 2.89e-10 
2.5000, 3.34e-10 
3.0000, 3.75e-10 
3.5000, 4.13e-10 
4.0000, 4.49e-10 
