#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 3.16771123838e-16
0.00111314012611 , 3.64027094426e-13
0.0022282153077 , 7.27737417728e-13
0.00334522535559 , 1.09144774103e-12
0.00446417008061 , 1.45515806433e-12
0.00558504930814 , 1.81886838763e-12
0.006707862849 , 2.18257871094e-12
0.00783261050674 , 2.54628903424e-12
0.5000, 1.24e-10 
1.0000, 2.12e-10 
1.3500, 2.64e-10 
2.0000, 3.49e-10 
2.5000, 4.07e-10 
3.0000, 4.60e-10 
3.5000, 5.09e-10 
4.0000, 5.56e-10 
