#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 5.60346480547e-12
0.00120597428759 , 9.20339020037e-12
0.0024241002975 , 1.28033155953e-11
0.00365437753499 , 1.64032409902e-11
0.00489680547616 , 2.00031663851e-11
0.00615138371359 , 2.360309178e-11
0.00741811169428 , 2.72030171749e-11
0.00869698898168 , 3.08029425698e-11
0.5000, 7.21e-10 
1.0000, 1.12e-09 
1.3500, 1.34e-09 
2.0000, 1.69e-09 
2.5000, 1.92e-09 
3.0000, 2.13e-09 
3.5000, 2.33e-09 
4.0000, 2.51e-09 
