#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.854421191110453e-10
-0.31 , 1.96151582749e-09
-0.309766740016639 , 1.9900742684e-09
-0.3088098135218 , 2.01863270932e-09
-0.30712947785156 , 2.04719115024e-09
-0.30472598993452 , 2.07574959116e-09
-0.30159960675752 , 2.10430803208e-09
-0.2977505849581 , 2.132866473e-09
-0.2931791810575 , 2.16142491392e-09
0.19 , 3e-09
0.69 , 3.42e-09
1.04 , 3.66e-09
1.69 , 4.03e-09
2.19 , 4.27e-09
2.69 , 4.49e-09
3.19 , 4.69e-09
3.69 , 4.88e-09
