#delta(loglike), fluxes [ph/cm^2/s]
4.4351327233e-06 , 3.58907055772e-09
0.000725982303265 , 3.62332533049e-09
0.00248496758286 , 3.65758010326e-09
0.00528095196933 , 3.69183487603e-09
0.00911349675152 , 3.7260896488e-09
0.0139821635094 , 3.76034442157e-09
0.0198865142884 , 3.79459919434e-09
0.0268261115416 , 3.82885396711e-09
0.5000, 4.62e-09 
1.0000, 5.05e-09 
1.3500, 5.28e-09 
2.0000, 5.65e-09 
2.5000, 5.89e-09 
3.0000, 6.11e-09 
3.5000, 6.32e-09 
4.0000, 6.51e-09 
