#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 2.15446935457e-13
0.0100962166762 , 3.06533988937e-11
0.022134058745 , 6.10913508518e-11
0.0361116126151 , 9.152930281e-11
0.0520269687986 , 1.21967254768e-10
0.0698782220716 , 1.52405206726e-10
0.0896634710516 , 1.82843158685e-10
0.111380818766 , 2.13281110643e-10
0.5000, 5.56e-10 
1.0000, 8.30e-10 
1.3500, 9.82e-10 
2.0000, 1.22e-09 
2.5000, 1.38e-09 
3.0000, 1.52e-09 
3.5000, 1.66e-09 
4.0000, 1.78e-09 
