#delta(loglike), fluxes [ph/cm^2/s]
0.000101851044747 , 4.94825181785e-15
0.00539774566641 , 1.21156331363e-12
0.0107137020568 , 2.41817837543e-12
0.0160497170364 , 3.62479343724e-12
0.0214057874255 , 4.83140849905e-12
0.0267819100482 , 6.03802356086e-12
0.0321780817321 , 7.24463862266e-12
0.0375942992941 , 8.45125368447e-12
0.5000, 9.78e-11 
1.0000, 1.76e-10 
1.3500, 2.23e-10 
2.0000, 3.02e-10 
2.5000, 3.57e-10 
3.0000, 4.07e-10 
3.5000, 4.54e-10 
4.0000, 4.98e-10 
