#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 6.7197036186e-16
0.00649914401583 , 1.3131030794e-11
0.013045103522 , 2.62613896176e-11
0.0196378765395 , 3.93917484413e-11
0.0262774609728 , 5.25221072649e-11
0.0329638547264 , 6.56524660885e-11
0.0396970557049 , 7.87828249122e-11
0.0464770616964 , 9.19131837358e-11
0.5000, 8.16e-10 
1.0000, 1.42e-09 
1.3500, 1.78e-09 
2.0000, 2.37e-09 
2.5000, 2.77e-09 
3.0000, 3.14e-09 
3.5000, 3.48e-09 
4.0000, 3.80e-09 
