#delta(loglike), fluxes [ph/cm^2/s]
-6.14477139607e-05 , 1.35819083435e-09
0.000267444513156 , 1.3665014072e-09
0.00207813611996 , 1.37481198004e-09
0.00536830058627 , 1.38312255289e-09
0.0101356174891 , 1.39143312573e-09
0.0163777724665 , 1.39974369858e-09
0.0240924571917 , 1.40805427142e-09
0.0332773693735 , 1.41636484426e-09
0.5000, 1.57e-09 
1.0000, 1.66e-09 
1.3500, 1.71e-09 
2.0000, 1.79e-09 
2.5000, 1.84e-09 
3.0000, 1.88e-09 
3.5000, 1.93e-09 
4.0000, 1.97e-09 
