#Bin_number Emin [eV]  Emax [eV]
2  6.667607E+05  8.891397E+05
3  8.891397E+05  1185690
4  1185690       1.581139E+06
5  1.581139E+06  2.108482E+06
6  2.108482E+06  2.811707E+06
7  2.811707E+06  3.749471E+06
8  3.749471E+06  5.000000E+06
9  5.000000E+06  6.667607E+06
10  6.667607E+06  8.891397E+06
11  8.891397E+06  1.185687E+07
12  1.185687E+07  1.581139E+07
13  1.581139E+07  2.108483E+07
14  2.108483E+07  2.811707E+07
15  2.811707E+07  3.749471E+07
16  3.749471E+07  1.581139E+08

