#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 7.08869288943e-14
0.00440632956452 , 1.28756803086e-11
0.00886090550921 , 2.56804736884e-11
0.0133637232502 , 3.84852670681e-11
0.0179147781455 , 5.12900604479e-11
0.0225140656257 , 6.40948538275e-11
0.0271615810634 , 7.68996472073e-11
0.0318573198601 , 8.97044405869e-11
0.5 , 9.968e-10
1.0 , 1.652e-09
1.35 , 2.0272e-09
2.0 , 2.6292e-09
2.5 , 3.024e-09
3.0 , 3.388e-09
3.5 , 3.752e-09
4.0 , 4.06e-09
