#delta(loglike), fluxes [ph/cm^2/s]
3.28531605192e-05 , 3.97920463249e-09
0.000466431221867 , 3.98824408742e-09
0.00122380368703 , 3.99728354235e-09
0.00230486298096 , 4.00632299729e-09
0.00370950162323 , 4.01536245222e-09
0.00543761216977 , 4.02440190716e-09
0.00748908723472 , 4.03344136209e-09
0.00986381951952 , 4.04248081703e-09
0.5000, 4.46e-09 
1.0000, 4.66e-09 
1.3500, 4.77e-09 
2.0000, 4.95e-09 
2.5000, 5.06e-09 
3.0000, 5.17e-09 
3.5000, 5.27e-09 
4.0000, 5.36e-09 
