#delta(loglike), fluxes [ph/cm^2/s]
-3.59636469511e-05 , 2.7662499822e-12
0.00109922849515 , 6.40475059984e-12
0.00225391481945 , 1.00432512175e-11
0.00342809438007 , 1.36817518351e-11
0.00462176620204 , 1.73202524528e-11
0.00583492935402 , 2.09587530704e-11
0.00706758289016 , 2.45972536881e-11
0.00831972580636 , 2.82357543057e-11
0.5000, 6.23e-10 
1.0000, 9.44e-10 
1.3500, 1.12e-09 
2.0000, 1.40e-09 
2.5000, 1.59e-09 
3.0000, 1.76e-09 
3.5000, 1.92e-09 
4.0000, 2.06e-09 
