#delta(loglike), fluxes [ph/cm^2/s]
-0.000208475641557 , 3.04449482019e-16
0.00590325763915 , 5.44705519349e-12
0.0122905128374 , 1.08938059375e-11
0.0189530427961 , 1.63405566815e-11
0.0258906008239 , 2.17873074255e-11
0.0331029407243 , 2.72340581695e-11
0.0405898167955 , 3.26808089135e-11
0.0483509838377 , 3.81275596575e-11
0.5000, 2.27e-10 
1.0000, 3.54e-10 
1.3500, 4.26e-10 
2.0000, 5.41e-10 
2.5000, 6.17e-10 
3.0000, 6.87e-10 
3.5000, 7.52e-10 
4.0000, 8.13e-10 
