#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1.31251242005e-09
0.000873914861586 , 1.32063304906e-09
0.0031598773021 , 1.32875367808e-09
0.00685572680231 , 1.33687430709e-09
0.0119593083728 , 1.34499493611e-09
0.0184684724918 , 1.35311556512e-09
0.0263810751167 , 1.36123619414e-09
0.0356949776506 , 1.36935682315e-09
0.5000, 1.52e-09 
1.0000, 1.61e-09 
1.3500, 1.66e-09 
2.0000, 1.74e-09 
2.5000, 1.79e-09 
3.0000, 1.84e-09 
3.5000, 1.88e-09 
4.0000, 1.92e-09 
