#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 5.1772870392e-12
0.00131915556267 , 7.50589400857e-12
0.00264058000175 , 9.83450097794e-12
0.00396427343367 , 1.21631079473e-11
0.00529023585841 , 1.44917149167e-11
0.00661846733419 , 1.68203218861e-11
0.00794896762818 , 1.91489288554e-11
0.00928173679858 , 2.14775358248e-11
0.5000, 6.96e-10 
1.0000, 1.20e-09 
1.3500, 1.49e-09 
2.0000, 1.97e-09 
2.5000, 2.30e-09 
3.0000, 2.60e-09 
3.5000, 2.87e-09 
4.0000, 3.13e-09 
